grid,lat,lng,pano,file,ssd,official,group
13,37.83207548707814,-1.8983714854650042,VZtzl9lsbNOXVHDB8QWZPg,grid13_img181.jpg,0.8158339009516554,1,train
8,42.36815107235081,-5.023612527567372,UQAoWVeJ-Kfe6mre3L-LUQ,grid8_img1.jpg,1.8434431598319216,1,validation
8,42.204967943556454,-4.084192877806819,YBiUHMo8eRema4C5nuyXbQ,grid8_img2.jpg,0.9380684311753904,1,train
8,42.62213935380022,-5.4024701752619135,7_QZUFQDop625fsVbOxZ9g,grid8_img3.jpg,2.11126744351145,1,train
8,43.22881321963986,-5.361337862872904,f6RP8p4aKGbPDqBPdZDReA,grid8_img4.jpg,1.2530882779112535,1,test
8,43.15734415842478,-4.236829212927367,rWITVNZdVfISu8ficlstHg,grid8_img5.jpg,1.102115445157353,1,test
8,43.38490666818249,-4.074152313731165,p7FNc-byFFbiaFdTdoPdnA,grid8_img6.jpg,1.4942950011511789,1,test
8,42.259963745583065,-4.305862761888297,R7BR0Fl-1m2dudDdQc1hog,grid8_img7.jpg,1.2080485731036374,1,train
8,42.79117023225542,-4.164090487464848,U0jSfjnovlAnqYtIE3fiCA,grid8_img8.jpg,1.7989736482850678,1,train
8,42.89475417358691,-4.182337693607666,iBXoMqc3nwhhPngVaU8VBQ,grid8_img9.jpg,0.8116940874190888,1,validation
8,42.75812432103665,-5.734206058577661,Px3i9KCLnAGiuApkP1dYAg,grid8_img10.jpg,1.0574156750720742,1,train
8,42.06792037462807,-5.702738591608361,vKqJd1c_g4NmpEattJHhIw,grid8_img11.jpg,0.8860841599578264,1,train
8,43.30438770000001,-4.0149567,CAoSLEFGMVFpcFBfUHJ2MW1vd0F2NERobVBXVmxhMFZCbURRRk03NDVGWjNmSmtf,grid8_img12.jpg,29.59829811515652,0,validation
8,43.084808,-5.732164,CAoSLEFGMVFpcE40djBpb1AyQ3VkVHdDd0dQcFNEdXp0dXNDcGZiRUYyeUdRdENl,grid8_img13.jpg,26.860659051380125,0,test
8,43.304718,-5.2069196999999985,CAoSLEFGMVFpcE5jNFM5TXlncklHUDExVXU1bjJKS3c0a0pXVVQ5TFlUS2ZuQWhw,grid8_img14.jpg,31.927216170450315,0,train
8,42.00483373245999,-5.832522976106484,T1PUuTMvvYCFbIT7b8nSjQ,grid8_img15.jpg,0.8126168697955096,1,train
8,42.7727844312525,-4.155010112808531,0B-jPfeDW6iN8Crc-c5ETQ,grid8_img16.jpg,1.01972459675564,1,train
8,42.235069992997325,-5.615250179154911,CJokGwzNCb7tN-7vdZ3OEw,grid8_img17.jpg,0.7104396154325934,1,train
8,42.333155184798,-4.4823454680360495,oSOiwdG1rE4Yo14Emzb0RA,grid8_img18.jpg,0.7641251431749208,1,train
8,43.2411575,-4.1078809000000005,CAoSLEFGMVFpcFB4cDRtSVBvYzRxX25IblJ5UjBaYUhUM2FEUWFhc25LNnF5bWVk,grid8_img19.jpg,29.129936336315865,0,train
8,43.31839071333619,-4.576364424304223,7fKOLvPhtGhrwzWJQAho_g,grid8_img20.jpg,1.2411820749859046,1,train
8,43.10437034943165,-5.575486096935411,jTA-cbwb6AcKu-HJ9rDnFQ,grid8_img21.jpg,0.9958485295245588,1,train
8,43.0952951,-4.2207827999999985,CAoSLEFGMVFpcE44Sm9TOVBlcUg0UVlhU2lZeE0wVjJBcm9lQnN6UlJhd293RXpU,grid8_img22.jpg,32.26554679662484,0,train
8,42.07130362180116,-5.693788310541803,219c83D1dQI5CjifwZ6Wvw,grid8_img23.jpg,1.606231157943081,1,train
8,43.37759836273532,-4.005123510000791,CmCR7TSXm4kybfpe57WoIg,grid8_img24.jpg,1.3865269041525612,1,validation
8,42.798562320140384,-4.012406493002935,oWquYF3C1DmVoJl1ZHVR_Q,grid8_img25.jpg,1.336398243787036,1,train
8,43.20286979999999,-5.9480422,CAoSLEFGMVFpcE82NWJLSnc3QXVYdURTdUVBdXI0YWFwLUIyYVM0NjJITUVwX2J6,grid8_img26.jpg,19.172193554200465,0,train
8,43.29045720000001,-4.143934,CAoSLEFGMVFpcE12U2lGVl9xWlpfMVhDblljRzZFQkxyOTN0V1ZtZ1RGdzVxS3Zr,grid8_img27.jpg,36.33941275602513,0,test
8,42.00276187017435,-4.019667595286215,lI2L-bSeOcDTKQ9DEybFnQ,grid8_img28.jpg,0.9544840648077959,1,validation
8,42.689440489556546,-5.557728889994304,2b_146cyFefJpZC_0zOSrw,grid8_img29.jpg,1.3887018552814872,1,train
8,42.2327680979359,-5.171058921068264,7VcHifFN7r023LArlMy-gw,grid8_img30.jpg,1.6803412864887886,1,test
8,42.597052006180355,-5.273546230301072,cIYQYqGXsqSRSD6qSKcU8w,grid8_img31.jpg,1.6800393086790941,1,train
8,42.201237388110606,-5.854999253484277,rih9xJusjtqHSnjvM1NXIg,grid8_img32.jpg,0.6965032610001334,1,test
8,42.99356614747606,-5.69193585249961,KxwGF7kWq14SpvnIkhmPhg,grid8_img33.jpg,0.7294148114065204,1,test
8,42.584649059857995,-5.034710546732585,8jLsYKVsfgf5FdVbQCLuWQ,grid8_img34.jpg,0.8356457943499851,1,validation
8,42.198258399274756,-5.221012280998599,19yRj1zy8swfeb8KEuGLbw,grid8_img35.jpg,0.7370552964863883,1,train
8,42.498952611008676,-5.520467128814043,7212_96uS8TsCHktT8OeTQ,grid8_img36.jpg,0.9019379328509306,1,train
8,42.07711629757237,-4.784394287703521,9bICFNOLJ6g-k1q6dbPKww,grid8_img37.jpg,0.5851547474920897,1,train
8,42.51544643776057,-4.144911111566229,z27MMeqx-TMsMsE12HDsgw,grid8_img38.jpg,1.1733432699816402,1,validation
8,43.10238779347677,-5.216387496244328,weSy85CEB3X87hQ9_6ValA,grid8_img39.jpg,1.7967371081124486,1,train
8,43.44498315431365,-5.696747096222023,QCWgDb-7gyfk0bafE8b2PA,grid8_img40.jpg,0.8106508366824108,1,train
8,42.16539059731868,-5.833600963797388,XRDRyIHox_m3ZWj7zv92vA,grid8_img41.jpg,1.1672729074638069,1,validation
8,42.610889903034746,-5.807007760751731,SgkHCdfnS0nv3HtCNlC4pA,grid8_img42.jpg,1.268623521313062,1,test
8,42.855103972313216,-4.852308745570007,lrpeJBOGSGPAWJzYAVrpwA,grid8_img43.jpg,1.2638775796595136,1,test
8,42.54740367306095,-4.0243236735273635,XVCvyZxywpoav5KS4acGlw,grid8_img44.jpg,0.7436991704974313,1,train
8,42.860683628035225,-4.035859090308228,frDVAHE_Zg5T18Pt2IVB5g,grid8_img45.jpg,1.0934457650547194,1,train
8,42.60413772578322,-4.360490808362454,LS6_5aNB0geBRckp59YXJA,grid8_img46.jpg,1.3545313604334437,1,train
8,43.31059587803645,-5.855808729718957,oFV2k7-Xe07UAP-nNQys7g,grid8_img47.jpg,1.5853016586128166,1,train
8,43.423519195371036,-5.7517976168475595,mDviAzKvWo_BiIu6tzlmew,grid8_img48.jpg,0.9884292283098104,1,test
8,43.4929872,-5.348864499999999,CAoSLEFGMVFpcFBGZHBuOE5KVElwa2x1UHJMMGRfQ0dfZjdmLVhFdUJ5Z1MtZWhS,grid8_img49.jpg,25.876015399388752,0,test
8,43.1207631,-4.8613574,CAoSLEFGMVFpcFBsaldrM3JhZzR1dGJ1MThNMFpFdmpjb3BQN2VTVHlvdlN3UEh0,grid8_img50.jpg,29.459543664782682,0,train
8,42.649091395408576,-5.5670786220697,XGVM5dZ9lomSUw8Yq84jNA,grid8_img51.jpg,1.1217304242059791,1,train
8,42.65850395739765,-5.612720530789408,AYhvaYR9BXsEOWpIJAdUzA,grid8_img52.jpg,0.965769288171158,1,train
8,42.13414667727511,-5.446414900591389,Om_H7FEJsvg-5r88pN77ag,grid8_img53.jpg,0.9929432594642096,1,train
8,42.840748942751496,-4.071561997422973,VJ5IloWourH7ajMwuzrulg,grid8_img54.jpg,2.5055219589241853,1,train
8,43.34897237332054,-5.494762743254937,xrovvlbiENx2RrpZPzZfBw,grid8_img55.jpg,0.8299998747118427,1,validation
8,42.2987363647486,-5.064576544756916,yIWgSLl4_3tyBDeSywTtsQ,grid8_img56.jpg,0.9047673116043032,1,validation
8,42.59614996099597,-5.668212313780518,Htd8tGQOz5YuKaZZwqR4jw,grid8_img57.jpg,1.1809226367372636,1,test
8,43.01687978947625,-4.183917231645356,PulflFV-xsxbIru8PkCVgQ,grid8_img58.jpg,0.7491181475913415,1,test
8,43.0579869,-5.5007699999999975,CAoSLEFGMVFpcE1iOGhHU255TWFtN0d5cEo1aDluQWgzM2tROFhxRElXZHhEcG5o,grid8_img59.jpg,22.62397181043972,0,train
8,42.38839409592397,-4.2570147128142635,0DElo34XEsBm9GwZ9NGuXQ,grid8_img60.jpg,0.8679647889876834,1,test
8,43.25332429634142,-4.491954375839875,Qq0MGE9EsKkH5srO2KIxww,grid8_img61.jpg,0.7182345993715807,1,train
8,43.13822078527195,-5.572663438896893,42GuLQvDUCJ4bXbvTOwDYQ,grid8_img62.jpg,0.8106716179224807,1,train
8,42.67708393417987,-5.010860574565124,cCunccV0-8EJnHsclxwYYg,grid8_img63.jpg,1.5528090181602836,1,test
8,43.071457026069965,-4.7445781297329725,D-_Puyzpx5GKdWAAZzmpxA,grid8_img64.jpg,0.9001143579034445,1,validation
8,43.4251081,-5.0579005,CAoSLEFGMVFpcFBwYkpMeVAtR2JzWmtmNWxlYkQ1dXZSUjM4Y0hlVWtBd012ZGJQ,grid8_img65.jpg,23.79496104960106,0,validation
8,42.862034,-4.581592,CAoSLEFGMVFpcE1pbTFfRlc2TUF6eDZnY25UN1JUZGFWRDNoYmR5LVZqSVpiNU1N,grid8_img66.jpg,31.739256018649588,0,train
8,42.72215055501668,-5.164492538777299,z3GQiRpnIU7axRN7-GM71A,grid8_img67.jpg,1.6083889804364544,1,test
8,42.014720876219634,-5.9021182979306825,7CuSyTomuMNYpGmC5JJYuA,grid8_img68.jpg,0.9768490718413632,1,train
8,42.64884347104518,-4.691067146088933,ErHASk7rpbXy5hpLM2cm3A,grid8_img69.jpg,1.4931290390125618,1,test
8,43.092116476294784,-5.019854047642097,tRsmLn_CoF4SI_S-NRtrVA,grid8_img70.jpg,1.6668551499399855,1,test
8,43.49421379704778,-5.614884040168039,OfY90cSbIeBTtCMeSIKPjg,grid8_img71.jpg,1.0344229619123615,1,train
8,42.396656349428994,-4.891665729783732,IpqOUDp_f16x30cXKBQpaw,grid8_img72.jpg,1.0189739415381962,1,validation
8,42.327947611603996,-5.423884044364264,EbOANExhr2QlEJuRpPfLiA,grid8_img73.jpg,1.6021220416380864,1,train
8,42.424154722311386,-4.058657176770355,PWH7d5hJj2BggxFgevZuOw,grid8_img74.jpg,1.4176638998884183,1,validation
8,43.343715,-4.819,CAoSLEFGMVFpcE5od1VPZ29kWEVNZ1pHbkttYlF4RENpQk9kLWg0cXRMcVZlWDVW,grid8_img75.jpg,26.018546462033914,0,train
8,42.44205857782662,-4.3955865382613535,7Gyyyx7GUfV2qdL878sV6w,grid8_img76.jpg,1.3742363493645402,1,train
8,42.86821618139216,-5.856311940556187,UE7gNV4oMGiUy3wg07LIjA,grid8_img77.jpg,1.0701031527442213,1,validation
8,42.31159060889031,-4.966392305953198,8ErbkB1G7iOWXI-jaH1j_w,grid8_img78.jpg,0.7492009275773838,1,test
8,42.56738329290713,-4.681350806860727,a5E-ue7c8tTyehXinnf-nw,grid8_img79.jpg,0.7294366838521485,1,validation
8,43.332250005673494,-5.664949097520701,bC9VBVYCS_Lv-bbMF9XjJA,grid8_img80.jpg,0.8171279409409867,1,validation
8,42.86204100133278,-5.086394688207659,H_049rN_kVdMwqbgdYy59Q,grid8_img81.jpg,1.571804311520281,1,train
8,43.386328954768075,-5.796790547401631,7v0rg5uEeBPBdTZ4tvNz0w,grid8_img82.jpg,1.575561723936624,1,train
8,42.71142871293581,-4.2146925217183675,IzF1MpT-TUL_ewLaZyF8XA,grid8_img83.jpg,1.9536555023794533,1,train
8,42.59757992565223,-5.811028117244162,TCxMO3xqS8SlA7JkDt882g,grid8_img84.jpg,0.7499345568594951,1,train
8,42.853453154198704,-5.597325514096628,9TlIfhI-jRlPa3uWvFCRRA,grid8_img85.jpg,0.9168248604470536,1,train
8,42.958184100000004,-5.008066099999999,CAoSLEFGMVFpcE1oQWFWUkFrWko4RXBFYUk0a2FnY2RfZnM5Y01HdXZPQ0hreVMz,grid8_img86.jpg,29.668463812384342,0,validation
8,42.02534945917628,-4.476715996792904,n4na7q6yejLh8RmeQiTCBQ,grid8_img87.jpg,1.4600851547232194,1,train
8,42.14007921945168,-4.109716196418462,XCtcPqPVO8nmFDnYocUWuQ,grid8_img88.jpg,1.0518059490757592,1,train
8,43.54042359347535,-5.93713072327893,ztNFW3mJdNZC4xpkKo1txQ,grid8_img89.jpg,0.9167793853184192,1,train
8,42.928684954976724,-5.32355280015284,VEQnZ8004_h390H2ljWTag,grid8_img90.jpg,0.7530018851977283,1,validation
8,42.26709570430454,-5.63727891570228,jvugBnw8FPwoD_hfO3W8vw,grid8_img91.jpg,0.7795877612432922,1,test
8,42.42472843375587,-4.916187550118608,n8BDMC1OkMR1_eaIZNxSKg,grid8_img92.jpg,1.2547749292762391,1,test
8,43.17096770000001,-5.5593955,CAoSLEFGMVFpcE5ENlBmUVhwNGJYeHMyMS1hSk14SDlOVjllTE9WOERsNnQwcDAz,grid8_img93.jpg,30.348738054574948,0,train
8,42.406405385124714,-5.539657199491386,OnsgboYHgIThK9nA6cqpzg,grid8_img94.jpg,1.2163214000016933,1,validation
8,42.50023431632684,-4.015843572630018,dOzP-UeplLI516zxZ8o-yA,grid8_img95.jpg,1.1942491440369756,1,validation
8,42.42561671962816,-4.807813022618356,CMqA_a2G4bNncKXi2svtSg,grid8_img96.jpg,0.7154536751920682,1,train
8,42.703029734791,-5.782145931751621,xmYFySj7AIxlGeJTOQB3zw,grid8_img97.jpg,0.8612265657327692,1,train
8,42.90609329999999,-5.538869,CAoSLEFGMVFpcFBCNnFSb0g2THlwMENUczYxRWRCV19WZUdJcjZCR1prbURSUk90,grid8_img98.jpg,32.36238638030762,0,test
8,43.4975848527646,-5.476221564099945,Ge_8ytySRPK3D_HUd9BZUg,grid8_img99.jpg,0.7626519818024871,1,train
8,43.13557904661767,-4.578465834472884,pJbPlDA9Bep0PHiXcNgcCw,grid8_img100.jpg,1.674636185758462,1,train
8,43.174972006944635,-5.840491319520524,KYKX4Fm9A3bBN6_hV33_aw,grid8_img101.jpg,1.3674061024651738,1,test
8,43.16030222931162,-4.651325173623729,HDo01yOuDBo1K8fDYOKohw,grid8_img102.jpg,1.0081470520675757,1,train
8,42.41061050935913,-4.614986305449136,pnrJYsM-skmTQljNhuXyLA,grid8_img103.jpg,0.9807457437023568,1,train
8,42.46152089036529,-4.106162806416867,A2zPdhMhot7BQE6U-W1gVQ,grid8_img104.jpg,1.4953947845214166,1,test
8,43.311074010115796,-4.329392005135647,9hjQ-J5mF0PPHlxsf7qpAg,grid8_img105.jpg,1.23029845577172,1,train
8,42.409509436269005,-4.900074355253987,MJZL8GJbMTylON7eg-vH2A,grid8_img106.jpg,0.7007616049803915,1,test
8,43.25223079614132,-4.39056313318116,N9ArPlabwMvFXAcoqRoBeA,grid8_img107.jpg,0.7920134748444605,1,train
8,43.34984091353065,-5.0989804185879,ozTZuGP5ctdQu-V7mAppwg,grid8_img108.jpg,1.2477652454623551,1,train
8,42.887328015705314,-5.306746030546044,Mfh8Tkif0e8ilvxuyERy_Q,grid8_img109.jpg,0.8561092934908601,1,train
8,43.42586127874821,-5.686180281342298,1-EyX0wZ6a3JO7_-xjIpkw,grid8_img110.jpg,1.1294344843628616,1,validation
8,43.46130480020571,-5.740246977727108,E7DYu2qP1h2lRHrskt-1Ag,grid8_img111.jpg,2.566769496178296,1,train
8,43.39901560000001,-4.8610954999999985,CAoSLEFGMVFpcE5KTjd6RWI5bWY4ZkFKMXQ5UVVnaWRYTVB6SjVScTRUTDVsdi1F,grid8_img112.jpg,26.685085322338967,0,train
8,43.194943031859104,-5.3221925993580586,4JHDPh4rCOXgtnVJFD1XOQ,grid8_img113.jpg,1.7836557448784027,1,train
8,42.71425430633101,-5.742243744114258,GE7YMj0LlehDMXUcmM1QnA,grid8_img114.jpg,1.2243193873191314,1,train
8,42.661593813256225,-4.375010803989742,Cl4vRT4W7KKFs_lIi2FxfA,grid8_img115.jpg,0.7917933870161658,1,train
8,42.74853419999999,-4.209217,CAoSLEFGMVFpcE15NE9rOUtScHM5RS1FdWhtcUNPUVdIZ2ZwRXFUcURwcVViVWlo,grid8_img116.jpg,31.26737653937737,0,test
8,42.74604339751285,-4.9089520343415485,dp7H7Qon1J5mMSH2HN5cYQ,grid8_img117.jpg,1.2127823069507926,1,train
8,43.234951,-5.613309900000001,CAoSLEFGMVFpcE5zZW5JQ1VCSGMzYzV3Z0FQaFZTd1l5SnV5NjU2djQtcnNpNFpl,grid8_img118.jpg,29.14710803044344,0,train
8,43.0441959,-4.4881226,CAoSLEFGMVFpcE9HMlRnQlZWenhheFVnZmMycEpIWnkwYkU4VFpfYXFsQ0FyVnFu,grid8_img119.jpg,24.01482326807252,0,train
8,43.045945679894544,-5.12577307799205,LfUXo1hGhTJpgZWNe_WYTw,grid8_img120.jpg,1.6708976714179,1,train
8,42.25752301757688,-5.473628159325362,oNnY6faToCaWJwbc_7LJYA,grid8_img121.jpg,1.5513370467360303,1,train
8,42.083792114934546,-5.617270960899038,RfaeEPibg3JqzsMjf4MwFA,grid8_img122.jpg,2.3209611409134703,1,train
8,42.29278229077565,-5.852476614217662,SFNIixd30C5IVdsVDIiiRg,grid8_img123.jpg,0.9317495810450204,1,train
8,42.5649893325483,-5.495057871346773,vNbX5yN1nY4WqCLHEjfp1g,grid8_img124.jpg,1.6357141094756926,1,train
8,43.1153289,-5.3184684,CAoSLEFGMVFpcE9RNTBZUnJLSXJQUkRKbTZVQkxLVEE2bzUxeDVCellfUk15UEc4,grid8_img125.jpg,31.0128628326542,0,train
8,42.755617458914756,-5.235204036902057,HZInzS8t-ijgZdUPyF4W5Q,grid8_img126.jpg,0.78293301623649,1,validation
8,43.2777016,-5.3356143,CAoSLEFGMVFpcE1Wa19ETW1BYTZZLUJuZDdRUlZCRExwNVcwc0s4MUJ6bFZsb3Nj,grid8_img127.jpg,33.35372674869529,0,train
8,43.0921683,-4.307414,CAoSLEFGMVFpcFBTRFF6bWkwMURZT2xVbWhBR0ZiUEJmZ0RsZGFSZjdRMTdJWkw3,grid8_img128.jpg,30.306525819671048,0,train
8,42.42329895943585,-4.116941556692127,HgJ4jFeSJPfMquEdF-voDQ,grid8_img129.jpg,0.9722121655216454,1,train
8,42.36688822709455,-4.390082440694007,_BYJOvGj1Y6YlvQsTuCW9A,grid8_img130.jpg,0.8247663561736326,1,validation
8,43.36149288826375,-5.302378790335627,W0ah2OIbYFsCaCWxtzw1pw,grid8_img131.jpg,1.6406158218240692,1,train
8,43.2278055,-4.2454877999999985,CAoSLEFGMVFpcE0wWDdCWENNdGNOM3MzRVRVdnR5QXdzbmN6RUltOFlGcjBKTGkw,grid8_img132.jpg,28.63835856356891,0,validation
8,42.56521859324265,-4.120846070685197,57bAQSSzhGOKBJLIKTqMIg,grid8_img133.jpg,0.7607707923752847,1,train
8,42.41762270641527,-4.244508267209212,ITB0_iQTmuLULDBHaxRM3w,grid8_img134.jpg,1.0700036672841158,1,validation
8,43.29613186732076,-4.770090308387972,kHmNy3U7csFZZFHTVADi6g,grid8_img135.jpg,0.7298670404836007,1,train
8,43.052200299999996,-5.8973799000000025,CAoSLEFGMVFpcE9xQVQwOUZsRHRLU1p4R0hpZUdQRUY5M2NPREd6RWFJdWxfd0x4,grid8_img136.jpg,26.923770159962988,0,train
8,43.30038111841359,-4.606192042436835,5PJ7OpTJKguR-PrU9dTrIw,grid8_img137.jpg,0.9122448630357602,1,train
8,43.011010214791796,-4.090609163175109,Ua5mzHge9MPQ5V-7wnxhlA,grid8_img138.jpg,0.7329562019860856,1,train
8,42.86084885481237,-4.829182841213043,puuKszTVKeTicZ3oMIrAVA,grid8_img139.jpg,0.5667451837042791,1,test
8,42.89927137447258,-5.400158251447992,TY7ynepB5Ew8dwuHV_9yjA,grid8_img140.jpg,1.7142032380029573,1,train
8,42.8191541613763,-5.3208503022833495,VUs3O9H_e6ZSn6QwyuC-pA,grid8_img141.jpg,1.2658770458319388,1,test
8,43.304476477831976,-4.215734564306802,aFe-MxpDMNmYSckziZNniw,grid8_img142.jpg,1.1077245331730667,1,train
8,43.38351843345131,-4.454217280974664,HT5E6kS9eJBPIhywxGfvXw,grid8_img143.jpg,1.060935999104637,1,test
8,43.093441,-5.0480218,CAoSLEFGMVFpcE5MVlctU2ZlQWd3X2pNVWE1ZXE3bThQaXIzbDVacUFTTzZrbmZM,grid8_img144.jpg,24.898291484164037,0,train
8,42.582362258518685,-4.366963866563639,w2s57XeB9P5JIrKPmoOgxg,grid8_img145.jpg,0.6315352464466453,1,train
8,42.41013448995963,-5.357556453305102,LAjP_5jTALOlzPXiEVstpA,grid8_img146.jpg,1.2874911877623871,1,train
8,43.083875,-5.712208,CAoSLEFGMVFpcFBYekxUTnVXVmtOY0ZJMEZkclNYNVJNM29sdURHbzlldWdJZ19h,grid8_img147.jpg,27.949210491206717,0,train
8,43.26209719650627,-5.184466649585206,lmgdQyJIOVscgXVN4HSLAg,grid8_img148.jpg,1.2360600035746123,1,train
8,43.416940708905116,-5.400485336280815,qx_mGZSFnhwLo7LJ_dAWVg,grid8_img149.jpg,1.3597806919154212,1,train
8,42.21531631281407,-5.742291880125978,8GBnzdXKP0iINsaEB1-qcw,grid8_img150.jpg,1.0333144368200171,1,train
8,42.15791034684433,-5.751330809466003,Q1gmagMSRI75exRJvC8bcA,grid8_img151.jpg,0.9847367729044724,1,train
8,43.4009309,-4.837515,CAoSLEFGMVFpcE9jOWFJZ2hHQndGRGhYRV9NSFVYUXExczQyNlhoeDJIRVZZSkhY,grid8_img152.jpg,28.022611397723214,0,validation
8,43.45352440373046,-4.972070614902166,WJHR40DAQQclQtA_GE-4SQ,grid8_img153.jpg,1.3401941883237036,1,train
8,43.28657042914714,-4.243728223661582,uQGTU3MaRU8-eTnUTyYYnA,grid8_img154.jpg,0.8516929932411473,1,train
8,43.1754165,-5.7977376,CAoSLEFGMVFpcE5pMHVOTkI1WjRqUXFfQkEwamJpRHY0Mzh1a0dVcnBheUpMMGV6,grid8_img155.jpg,31.76321847831809,0,train
8,42.78774426401448,-4.9383300464893445,pykUx_Hip1VrMUKL68-6BA,grid8_img156.jpg,0.7341429556489152,1,test
8,42.607486134629866,-5.185622680196046,5hkswt9Yqj3eTXAYYslqaQ,grid8_img157.jpg,0.9849338039715598,1,train
8,42.38602619251598,-5.224306802706135,0KbJb477ITyJh0a4Djqm7w,grid8_img158.jpg,0.9507409747688826,1,train
8,42.530290963419034,-4.212526005534206,_0OiURCpgI2Ip-9FlzbF2A,grid8_img159.jpg,0.6956036090918477,1,train
8,43.2803192,-5.3858333,CAoSLEFGMVFpcE1zUDRIYktRYnNHMFhCLW4xcjlSSnowM3R0RlkyWElMSUV3ZGNL,grid8_img160.jpg,27.361937419309267,0,train
8,42.73102213993132,-5.825148125581479,yBrXRYyXSHrHdZ6g6BQ7HA,grid8_img161.jpg,0.8214141973085323,1,test
8,42.4632276,-4.9479988,CAoSLEFGMVFpcE5SbHg5X3RxR1lyYkpzdDZVNjlCaXdZQ0dxLWx1WEpZQ0M1Q3A1,grid8_img162.jpg,24.569445101773447,0,train
8,42.86489151081237,-5.520662472917628,EhwfQ2FyicO2P8nL8IqnSg,grid8_img163.jpg,2.113366134981132,1,train
8,42.77491106786085,-4.419541960809917,BfnDi-kkhM0moJBcxY_NIA,grid8_img164.jpg,0.9016843468429292,1,train
8,43.0344276,-5.9374204000000015,CAoSLEFGMVFpcE9OTGNzM0toQTZMc3JESlcya1pzZUh0TGdnOFhrUUNSMWRJNGlW,grid8_img165.jpg,25.612640130611034,0,train
8,42.88095093380637,-5.6376005921609975,YmyngC6E0XiBt2qrmTndgw,grid8_img166.jpg,1.37467834631249,1,train
8,42.97669495841132,-4.18671107960711,WydFSa8EkfhgrEcnxr4gmQ,grid8_img167.jpg,1.0216916531301783,1,test
8,42.57935120014198,-4.542465460132705,dYl2K_5EVAku9ngnN5Dqmg,grid8_img168.jpg,1.6804797393901745,1,train
8,42.316177755131285,-5.02319426250863,D_tZXFi2zwLOtGPismiPPg,grid8_img169.jpg,0.7195838188628636,1,validation
8,43.4614162,-5.0227476,CAoSLEFGMVFpcE9FVDBjMEx2NmR2T0NrMDhrR21udERmend2ck9wOVVGOEFBaFNJ,grid8_img170.jpg,29.585331398687487,0,test
8,42.297577817643045,-5.930074683336952,1RWFD1UGax_Ggx6aSykAOw,grid8_img171.jpg,0.9244475085932626,1,train
8,42.52197500741603,-4.651003369252006,MSfMS-W0vdvQ3rAdnO3EvQ,grid8_img172.jpg,1.1393980250596598,1,train
8,43.31862719345696,-4.656838240797659,EPa0F0QJza_YHDj34QbWeQ,grid8_img173.jpg,1.6892970461506134,1,test
8,42.38163867127613,-5.905711906077322,q8vzMcHffJ_zxnUPGdf2Mw,grid8_img174.jpg,1.1586471904502589,1,train
8,43.3404670933794,-5.950468383810585,HHtOwmw5my8B1SZTXag2yg,grid8_img175.jpg,0.9987335545227758,1,train
8,42.84706026853487,-4.237247892279799,qHjbXx7WR8sHqwcGPjtyhw,grid8_img176.jpg,0.8737736615329781,1,train
8,42.85326418805492,-5.700821048064622,doP64jvGMxFkruC1rZXMEA,grid8_img177.jpg,1.7883719314116953,1,train
8,43.006499,-5.9946009999999985,CAoSLEFGMVFpcFBRSENtR09LUlZad1E5eGFLUjZHTkJsTi1VTjhnTHc4VlMtaWJI,grid8_img178.jpg,21.40371672198798,0,validation
8,42.730496371351975,-5.936305077700098,pxdX8xhuoeS_nISEn5GhNA,grid8_img179.jpg,0.8375834732431717,1,test
8,42.416516743450096,-4.147858528621783,vvXQ8MMtfBAqjUU1d_eioA,grid8_img180.jpg,1.030587447975612,1,test
8,42.310549723362755,-5.823431596568372,uQ2dkkuW_PvDKXzc8z4EnA,grid8_img181.jpg,1.1006918726156207,1,train
8,43.355083,-5.149667,CAoSLEFGMVFpcFBBcnQycVJWWFZndHNjYTZ5bEpVR1JJT0hCcjh3dHlvdDZiY2Vm,grid8_img182.jpg,18.737336284650254,0,test
8,42.579935023639386,-4.953639107048984,9DIPdOYKDFWG6E5owziBcw,grid8_img183.jpg,1.0105292247537467,1,train
8,42.55465278761302,-4.162294925419122,fRtlYBkiwbnfLrZp-VKpYw,grid8_img184.jpg,0.9277736745854392,1,test
8,42.519957475588896,-5.357096927222863,sz3UNe7sm8WxaPxsr6Id7w,grid8_img185.jpg,0.8260644583904971,1,train
8,43.05485553508704,-5.378904978063903,CAoSLEFGMVFpcE9ZY3ZZVUVDZ1E3aDQ1R0wxMkE4NFlSR1BWWlpzM3ZsNlprZnpp,grid8_img186.jpg,15.270459968047714,0,train
8,42.498926842476,-4.44459038000435,PA91IdrsCTUVOQv-F1m2nw,grid8_img187.jpg,1.0498042745337146,1,test
8,42.4730676686349,-4.152163357998073,-8bFuHoncXG99l3JPLXhGw,grid8_img188.jpg,1.030841070106585,1,train
8,42.63662813916629,-4.305448552340342,KYAoaFkyFax3F8n7azURDA,grid8_img189.jpg,1.086293141545528,1,test
8,42.815847323292,-5.7523137824846,CAoSLEFGMVFpcE41bFlRaHFPRUFEc1RKYUVYcE1iVGRxX1pxSVExZ05QLWpyNnV5,grid8_img190.jpg,17.918820259571582,0,train
8,42.785684527234615,-5.76883505250409,-6AMqxNfLhGr2n1_YmhoWA,grid8_img191.jpg,1.0150847506558294,1,validation
